Num_Acc;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202400031234;2;3;2024;21:00;5;987;98733;1;1;1;1;pk 26.200; -17,69600000; -149,54800000
202400034648;21;6;2024;18:30;1;38;38114;1;1;1;2;D37b;45,41440700;4,76989600
202400014496;27;12;2024;02:25;3;72;72011;1;1;1;6;lieu dit le bas rance;48,30504342;0,00454810
202400040328;17;6;2024;07:40;1;41;41228;1;1;8;1;Rue de Planchebrault;47,76947400;0,91636100
202400044573;31;10;2024;15:45;1;93;93059;2;1;8;6;EMILE ZOLA (AVENUE);48,94993000;2,36538000
202400047720;4;12;2024;15:45;1;75;75112;2;1;1;2;QUAI DE BERCY;48,83549100;2,37960600
202400021596;17;4;2024;07:00;2;65;65316;1;1;2;1;D929;43,20472200;0,46232700
202400048461;28;10;2024;15:15;1;78;78401;2;1;1;6;THIERS (BOULEVARD);49,00648700;1,92099800
202400035167;18;1;2024;10:30;1;974;97412;2;1;1;3;Rue Marcel Pagnol; -21,37366700;55,66812700
202400027322;12;4;2024;22:33;5;69;69386;2;2;1;3;Cours Lafayette;45,76377752;4,86700520
202400048621;5;1;2024;07:00;1;974;97411;2;2;1;3;JAURES (BOULEVARD JEAN); -20,89076000;55,45503000
202400005196;6;6;2024;16:20;1;62;62327;1;1;1;1;D94;50,51923364;2,29953135
202400051133;16;8;2024;07:20;1;66;66136;2;1;1;2;Départementale  617;42,70816012;2,91104168
202400009325;18;3;2024;20:20;5;76;76540;2;1;1;6;Route de Darnetal;49,44189000;1,11700000
202400044986;8;1;2024;11:26;1;973;97302;2;3;1;3;MADELEINE (ROUTE DE LA);4,91492000; -52,32095000
202400017897;17;4;2024;13:05;1;93;93046;2;2;1;3;Avenue Jean Jacques Rousseau / Avenue Emile Zola;48,92944000;2,54109000
202400002631;11;8;2024;14:10;1;69;69259;2;4;1;3;16 Boulevard Ambroise Croizat;45,70308000;4,88745000
202400021716;15;2;2024;12:20;1;59;59646;2;1;1;6;Place de la République;50,66960000;3,12964000
202400048921;17;2;2024;12:40;1;92;92002;1;1;1;4;RN 385;48,76012157;2,28083073
202400021627;21;12;2024;02:20;4;49;49194;2;1;2;7;zone artisanale du pre barreau;47,45747500; -0,28399200
202400027437;13;4;2024;00:55;5;66;66136;2;1;1;6;Avenue Henri Bergson;42,68756700;2,91731536
202400002976;10;2;2024;06:47;3;13;13071;1;1;3;6;A51-Sens Aix en Provence vers Marseille;43,41574000;5,36488000
202400031791;17;5;2024;19:00;1;77;77474;1;1;1;6;RN3 (ROUTE NATIONALE);48,95880000;2,82370000
202400052856;9;7;2024;13:10;1;94;94068;2;1;1;6;Avenue Michelet;48,79363810;2,51088345
202400024329;24;5;2024;17:55;1;62;62014;2;2;1;3;D186E1;50,63591639;2,39140821
202400003565;23;3;2024;10:15;1;51;51507;1;1;4;7;autoroute A4;49,08640300;4,97036900
202400032167;27;8;2024;16:10;1;75;75120;2;1;1;2;BD PERIPHERIQUE EXTERIEUR;48,84826300;2,41494700
202400002594;28;4;2024;11:25;1;987;98722;1;1;1;1;RT2 PK 19.200  à PAPENOO; -17,51619600; -149,40994300
202400039793;20;7;2024;14:03;1;60;60500;2;1;1;7;Rue de Verdun;49,09668500;2,76107100
202400040138;25;8;2024;17:30;1;01;01249;2;1;1;1;27 Avenue Henri Deschamps;45,82756900;4,96172200
202400033500;16;5;2024;17:00;1;78;78158;1;1;1;2;A13;48,83148000;2,14723900
202400007361;19;10;2024;20:25;4;26;26165;2;1;1;6;117 Avenue joseph combier;44,76835953;4,84082937
202400037499;19;2;2024;18:00;1;65;65100;1;1;1;1;TOULOUSE LAUTREC (AVENUE);43,26439000;0,02731000
202400043345;24;3;2024;14:43;1;49;49099;2;5;1;5;MANCEAU (AVENUE ANATOLE);47,05526000; -0,87917000
202400001843;8;7;2024;19:15;1;34;34172;2;3;1;3;SAINT LAZARE (AVENUE DE);43,61911000;3,88654000
202400050118;10;6;2024;12:45;1;67;67482;2;8;1;1;NEUHOF (ROUTE);48,55702000;7,76667000
202400008871;12;10;2024;03:20;4;74;74262;1;1;5;2;A40;46,13210000;6,32121000
202400046655;30;3;2024;21:10;5;75;75118;2;3;1;3;BOULEVARD NEY;48,89771100;2,33760700
202400026096;24;1;2024;08:35;1;13;13202;1;1;1;2;A55 - Sens Marseille vers Martigues;43,31431865;5,36559368
202400042612;27;9;2024;14:46;1;75;75106;2;4;2;6;RUE DE RENNES;48,85102200;2,33069600
202400024603;7;10;2024;08:50;1;92;92049;2;1;1;7;PERI RUE GABRIEL N°38 A 82;48,81856000;2,31935000
202400046737;30;3;2024;01:30;3;29;29260;2;1;2;6;Rue de Pontavenec;48,42634288; -4,60363682
202400037883;18;7;2024;21:55;2;86;86066;2;3;1;3;Rue du Nouveau Brünswick;46,81566100;0,53562600
202400003883;30;6;2024;19:00;1;33;33035;2;2;1;3;;45,05624300; -0,60068600
202400032776;7;11;2024;13:40;1;84;84007;2;1;1;2;TARASCON (AVENUE DE);43,92493000;4,80944000
202400049174;22;9;2024;00:45;4;94;94081;2;1;2;4;Avenue du Groupe Manouchian;48,78864000;2,40604000
202400031192;3;3;2024;11:20;1;75;75114;2;2;8;3;RUE RAYMOND LOSSERAND;48,83294600;2,31625200
202400022168;5;9;2024;06:35;3;77;77186;1;2;3;1;RD606. de la rochette à l'obélisque;48,48371028;2,66588236
202400009649;3;7;2024;11:22;1;74;74012;2;1;1;6;REPUBLIQUE (RUE DE LA);46,19890000;6,24000000
202400052646;2;1;2024;19:25;5;31;31483;2;1;1;1;FRANCOIS MITTERAND ( AVENUE);43,11042000;0,73504000
202400045014;1;4;2024;12:00;1;93;93046;2;1;2;3;Avenue Lucie Aubrac;48,93049133;2,54716408
202400049674;13;7;2024;13:30;1;93;93027;2;3;1;2;Avenue Roger Salengro / Avenue Romain Rolland;48,94147017;2,38754622
202400048662;6;5;2024;09:35;1;92;92075;2;1;1;3;LARMEROUX (RUE);48,81517000;2,27851000
202400053526;12;7;2024;10:00;1;83;83107;2;1;1;1;Route Nd7;43,46230100;6,64728400
202400005573;20;3;2024;15:49;1;51;51454;2;1;1;2;CAPUCINS (RUE DES);49,24703000;4,03435000
202400034546;8;11;2024;19:00;3;31;31587;1;3;1;3;Route de Fronton;43,76361300;1,40732300
202400051186;30;3;2024;09:20;1;49;49020;1;6;1;7;D 56;47,48414900; -0,64250200
202400015421;7;3;2024;17:50;1;31;31555;2;3;1;3;ETATS UNIS (AV DES) DU 1AU 281;43,63498000;1,43092000
202400035302;16;1;2024;08:10;1;976;97611;2;9;1;3;kaweni-Poste ( rue de la ); -12,77256000;45,22313000
202400029936;19;5;2024;17:30;1;25;25187;2;1;1;7;D227;47,37901200;6,67567200
202400021668;8;4;2024;21:35;3;62;62907;1;1;3;6;A1;50,49573152;2,99954491
202400021611;17;4;2024;16:48;1;50;50569;1;2;1;3;;49,05121600; -1,32595500
202400050534;4;1;2024;08:50;2;25;25056;2;8;2;1;CARNOT AVENUE;47,24350000;6,03040000
202400029386;4;3;2024;10:20;1;93;93051;2;2;1;3;Rue de la République / Avenue du Général de Gaulle;48,84680900;2,55861100
202400033026;13;12;2024;22:30;5;92;92036;2;1;1;3;BAS ( RUE DES );48,91904000;2,29018000
202400017698;24;12;2024;11:20;1;83;83144;2;1;1;6;VALERY (AVE PAUL);43,12986000;5,99057000
202400029308;17;12;2024;16:36;2;60;60176;2;2;1;1;Rue Hippolyte Clair;49,23346102;2,89329994
202400028102;26;7;2024;14:00;1;87;87076;1;1;1;6;Jabreilles-les-Bordes - cirieix du colon;46,01715600;1,53070400
202400034913;6;11;2024;18:00;2;56;56164;1;1;1;1;Corn Er Houet;47,64999500; -2,84990100
202400049040;3;1;2024;18:10;1;974;97416;2;1;1;6;VIEUX GOUVERNEMENT(RUE DU); -21,34121000;55,47308000
202400033964;29;8;2024;11:40;1;69;69383;2;1;1;6;32 Rue Chaponnay;45,75803000;4,84371000
202400000843;30;7;2024;08:30;1;79;79020;1;2;1;3;;46,43123900; -0,30964500
202400006482;8;2;2024;17:35;2;91;91132;1;1;2;2;route nationale 20;48,50779100;2,20125700
202400007056;3;6;2024;21:20;1;93;93078;2;2;1;3;Boulevard Robert Ballanger / Chemin du Loup;48,96219800;2,55913000
202400043507;16;7;2024;19:15;1;30;30011;2;1;1;7;Avenue de Verdun;43,95818000;4,77430000
202400035378;28;2;2024;16:50;1;75;75120;2;3;1;6;AVENUE GAMBETTA;48,86717300;2,40042000
202400012284;3;2;2024;15:19;1;64;64051;1;1;1;2;pk 37 D11;43,42334700; -1,10240900
202400008183;25;4;2024;17:50;1;93;93066;2;1;1;6;Rue Robert Desnos;48,93992000;2,36964000
202400031633;16;1;2024;12:30;1;62;62771;2;1;7;6;Rue Victor Filipic;50,42625000;2,85170000
202400024154;4;9;2024;12:08;1;31;31032;2;6;2;3;rond point de sainte germaine;43,68397000;1,32073700
202400035150;28;2;2024;09:50;1;971;97101;1;9;1;3;DOTHEMARE;16,27618000; -61,50988000
202400052387;21;9;2024;02:20;3;93;93063;1;1;1;7;AUTOROUTE A3;48,87844318;2,44713993
202400004348;24;4;2024;15:30;1;37;37072;2;1;1;7;Rue du Grand Ballet;47,19389700;0,23273000
202400014182;10;9;2024;17:10;1;29;29232;2;1;1;6;Avenue Pierre Mendes-France;47,97521000; -4,12816900
202400049422;18;8;2024;15:00;1;93;93051;2;5;1;2;Route de Neuilly / Rue Paul Lafargue;48,85011000;2,53589000
202400024924;26;6;2024;08:05;1;56;56206;2;9;1;6;Rue Charles Peguy;47,67951700; -2,76227200
202400018882;12;10;2024;16:15;1;66;66178;1;1;1;1;rte departementale 900 - PK 43+1498;42,52234400;2,81090700
202400023400;7;3;2024;15:50;1;2A;2A004;1;3;1;3;T20;41,93710000;8,80369000
202400032985;14;12;2024;09:15;1;75;75117;2;2;1;3;RUE DE COURCELLES;48,88126100;2,30107100
202400001247;7;6;2024;01:10;3;93;93055;2;1;1;3;OURCQ (QUAI DE L');48,89536937;2,41486788
202400022293;29;7;2024;06:30;2;91;91421;2;1;1;6;CORBEIL (ROUTE DE);48,70881000;2,44104000
202400051610;29;11;2024;17:40;2;14;14327;2;1;1;2;N 814;49,18792000; -0,33089000
202400011981;23;11;2024;12:27;1;50;50487;2;3;6;6;16 Rue de Rennes;48,49593000; -1,42068600
202400009794;25;11;2024;18:35;5;74;74010;2;3;1;3;ST-BERNARD DE MENTHON(BOULEVARD/PASSAGE);45,90443000;6,13426000
202400011260;16;3;2024;22:20;3;93;93007;1;1;1;5;A1;48,95037545;2,44884564
202400020647;11;10;2024;06:09;5;63;63113;2;6;1;3;ITALIE (AVENUE DE L');45,78220000;3,09530000
202400031328;2;3;2024;10:50;1;56;56162;1;1;7;6;Boulevard de l'Atlantique;47,72336000; -3,48469000
202400018766;28;5;2024;01:00;4;86;86097;2;3;1;6;Rue Saint Hilaire;46,32193900;0,39408600
202400023345;9;3;2024;16:15;1;978;97801;1;1;1;3;rue de hollande N7 BELLEVUE;18,05471300; -63,08574900
202400007028;4;6;2024;11:55;1;27;27375;2;1;1;2;THOREL (PLACE ERNEST);49,21527000;1,16895000
202400017300;5;3;2024;11:28;1;35;35233;1;3;1;1;D795;48,35689660; -1,77318357
202400010437;4;2;2024;11:30;1;69;69385;2;1;1;6;58 Rue des Aqueducs;45,76002754;4,78803711
202400021359;9;3;2024;11:16;1;47;47031;1;1;2;6;SAINT PIERRE DE GAUBERT (RTE DE);44,16676000;0,67406000
202400048035;14;7;2024;00:05;3;03;03156;1;1;1;7;Zone Industrielle le Tureau;46,59344900;3,50943400
202400052130;7;6;2024;19:24;1;75;75119;2;2;7;6;RUE ADOLPHE MILLE;48,88893000;2,38858600
202400022281;29;7;2024;06:15;1;95;95127;2;6;1;3;HAUT PAVE (AVENUE DU);49,05105206;2,03174606
202400045334;22;8;2024;13:35;1;59;59592;2;1;1;1;Rue Roger Salengro;50,47668700;3,05454500
202400003038;9;2;2024;20:45;5;72;72181;2;1;2;3;PADERBORN (AV) CONTRE ALLEE;48,00810000;0,19957000
202400033153;17;1;2024;18:30;5;14;14047;2;3;2;6;26 Avenue Guillaume le Conquérant;49,28767600; -0,71154700
202400025908;3;9;2024;10:15;1;44;44109;2;6;1;3;Place Victor Mangin;47,20044000; -1,54433000
202400045189;20;2;2024;02:20;5;92;92072;2;1;1;7;DESMOULINS (RUE CAMILLE);48,81168710;2,21142679
202400036112;1;10;2024;07:50;2;49;49015;2;1;2;6;RTE NATIONALE;47,51839000; -0,60694000
202400028067;22;1;2024;12:25;1;75;75112;2;3;8;6;RUE CROZATIER;48,85064000;2,37881900
202400023620;5;9;2024;10:30;1;22;22271;1;1;1;7;Pen Lan;48,48191100; -3,13402200
202400048398;23;9;2024;17:20;1;2B;2B037;2;1;1;6;TOUTES RUES;42,61868000;9,42456000
202400015619;20;4;2024;02:00;3;988;98810;1;1;1;7;Ouéholle (Tribu); -20,58493100;164,52522100
202400044540;5;12;2024;19:10;5;87;87085;2;3;2;3;NEXON (RUE DE);45,81205000;1,25779000
202400038629;5;11;2024;19:39;3;56;56147;1;1;5;1;Trelay;47,54102000; -2,26714300
202400030058;19;5;2024;18:30;1;50;50041;1;2;1;3;D22;49,63966700; -1,76951200
202400019348;30;6;2024;18:00;1;83;83139;1;1;1;7;1602 Route de Villecroze;43,59731600;6,28425200
202400037857;25;8;2024;20:30;2;12;12270;1;1;1;2;ex N88;44,34665500;2,95760200
202400042780;11;1;2024;18:10;5;93;93048;2;9;1;6;Rue de Paris;48,85553800;2,42201700
202400047741;14;7;2024;09:45;1;75;75117;2;3;1;3;AVENUE DE LA PORTE DE SAINT OUEN;48,88954100;2,32632200
202400005735;8;7;2024;12:35;1;2A;2A247;1;1;1;3;D368;41,64080700;9,22374000
202400008444;6;2;2024;16:25;1;65;65047;2;1;1;3;JAURES (AVE JEAN);43,24161000;0,09518000
202400039379;27;3;2024;17:30;1;33;33202;1;1;1;1;;44,50889800; -0,63641800
202400039801;19;7;2024;13:10;1;33;33249;1;1;1;4;;44,88118000; -0,52376000
202400053100;20;9;2024;00:30;5;75;75107;2;1;1;6;AVENUE BOSQUET;48,85799959;2,30388558
202400044571;31;10;2024;11:30;1;93;93032;2;2;1;3;GABRIEL   (AVENUE);48,89020004;2,52220184
202400018893;12;10;2024;14:45;1;04;04109;2;1;8;7;D951;44,06557200;5,88728800
202400050364;11;7;2024;12:20;1;62;62774;2;1;7;1;Rue Vigier;50,95972000;1,82584000
202400053909;24;10;2024;15:56;1;31;31555;2;1;1;2;A620;43,62074154;1,41820113
202400013329;3;7;2024;16:30;1;51;51282;2;4;1;2;Rue des Sablons;49,25049400;3,90732400
202400001584;23;3;2024;20:10;5;92;92012;2;1;9;6;SILLY (RUE DE) 1/87 - 2/88;48,83569168;2,23271991
202400025225;7;3;2024;20:25;5;92;92023;2;1;1;1;GENERAL DE GAULLE (AVENUE DU) N°2 A 132;48,79230397;2,26853156
202400050348;17;8;2024;20:30;1;55;55150;1;1;1;7;route de la grangette;48,59851200;5,49412400
202400011661;25;11;2024;17:00;2;64;64436;1;1;2;1;D918;43,22968800; -1,30091400
202400044956;8;5;2024;22:05;3;93;93066;1;1;1;2;A1;48,92528227;2,35705575
202400005247;21;10;2024;16:05;1;93;93055;2;1;1;4;JEAN LOLIVE (AVENUE)(55/73.62/86);48,89118695;2,40215336
202400046154;27;10;2024;16:00;1;63;63113;2;6;1;3;Giratoire Brézet (Blériot / élysée Reclus);45,78791000;3,13933000
202400005844;14;3;2024;09:05;1;93;93001;2;2;1;6;Rue de Saint-Denis / Rue Heurtault;48,91948425;2,37803042
202400028054;22;1;2024;15:30;1;75;75116;2;7;1;2;PLACE DE VARSOVIE;48,86081550;2,29126266
202400034797;13;12;2024;07:45;2;83;83061;2;9;2;3;AVENUE ANDRÉ LÉOTARD;43,43882554;6,74715132
202400047941;14;7;2024;20:25;1;76;76520;1;1;1;6;D407;49,86905500;1,60685800
202400000927;8;7;2024;23:15;5;92;92024;2;2;1;1;CLICHY (QUAI DE) DE (104 A 202);48,90850924;2,30011600
202400033628;7;4;2024;14:00;1;64;64102;2;2;1;3;BREUER MARCEL (AVENUE);43,50256000; -1,45396000
202400037639;19;7;2024;20:30;1;62;62078;2;2;7;3;Rue du Milieu;50,86539500;1,94644200
202400031903;7;4;2024;01:00;3;34;34336;1;1;1;1;SERIGNAN (ANCIENNE ROUTE DE);43,31851000;3,29278000
202400042906;10;5;2024;03:35;5;76;76351;2;1;1;6;LAFAYETTE ( COURS);49,49203000;0,12436000
202400017782;9;9;2024;08:26;1;91;91339;1;1;2;3;RN 104;48,62540000;2,26244000
202400045251;16;7;2024;14:15;1;95;95572;1;1;1;2;N184;49,04873929;2,13590766
202400024736;8;10;2024;08:00;1;13;13117;2;1;2;4;ROUTE NATIONALE 113 - CARREFOUR;43,42438000;5,26578000
202400024297;24;5;2024;19:15;1;37;37050;2;1;1;6;18 Rue Charles Coulomb;47,33577800;0,70092700
202400044912;9;5;2024;23:35;3;33;33248;2;1;1;1;;45,08333200; -0,75225200
202400038522;5;11;2024;06:54;5;75;75112;2;3;1;6;BOULEVARD DE BERCY;48,83988000;2,38229600
202400032337;3;10;2024;12:31;1;87;87085;2;1;1;7;COTY (AVENUE DU PRESIDENT RENE);45,84290000;1,23116000
202400003716;7;7;2024;00:01;3;77;77186;1;6;1;1;D606 de l'obélisque à limite MORET;48,39704000;2,69320000
202400010528;4;2;2024;10:40;1;94;94046;2;3;2;3;Rue Jean Jaurès / Boulevard Gallieni;48,79739291;2,43329197
202400008394;26;11;2024;10:20;1;91;91589;1;1;1;2;AUTOROUTE A6;48,67810000;2,33650000
202400013427;13;3;2024;17:30;1;64;64024;2;1;1;3;BARTHES (CHEMIN DES);43,49142000; -1,49606000
202400023679;13;4;2024;17:30;1;27;27681;2;1;1;6;JAURES (BOULEVARD JAURES);49,09594000;1,46330000
202400029637;19;5;2024;03:15;4;69;69266;2;1;1;2;Boulevard Laurent Bonnevay;45,78754000;4,88260000
202400044072;28;9;2024;16:30;1;54;54078;2;1;1;7;Route de Reillon;48,58515300;6,74693600
202400005688;21;3;2024;19:24;5;2B;2B096;2;9;1;3;pk 1 T50;42,30139300;9,16679300
202400050198;9;6;2024;11:45;1;47;47323;2;6;1;6;DESMOULINS (BD CAMILLE);44,40301000;0,70358000
202400053862;26;3;2024;09:23;1;91;91363;1;1;2;3;RN 104;48,66160000;2,18720000
202400038483;29;9;2024;11:50;1;92;92047;1;1;8;7;PORTE VERTE;48,83412493;2,18529135
202400015295;3;7;2024;14:00;1;30;30345;1;1;1;1;la tavernole;44,28439800;3,99743600
202400051879;3;5;2024;14:40;1;11;11069;2;3;1;3;André Jean CAYATTE;43,23535000;2,36625000
202400032860;15;12;2024;00:23;3;92;92002;1;1;8;6;AUTOROUTE A10;48,73507000;2,31567000
202400033985;22;7;2024;17:40;1;75;75111;2;4;1;6;AVENUE DE LA REPUBLIQUE;48,86320300;2,38565300
202400012703;2;2;2024;13:50;1;06;06069;2;9;1;3;Avenue Mathias Duval;43,65053000;6,92212000
202400052370;21;9;2024;06:00;3;91;91161;1;1;2;3;AUTOROUTE A6;48,69791000;2,31457000
202400017474;12;5;2024;13:00;1;45;45204;1;3;1;6;D15 PR 9 + 380;47,79776800;1,82547200
202400035376;14;5;2024;18:25;1;56;56098;1;1;1;4;Belann;47,76700800; -3,31099300
202400004878;30;11;2024;10:45;1;91;91468;1;1;1;2;AUTOROUTE A6;48,57331697;2,46729963
202400032774;22;6;2024;04:10;3;974;97415;1;1;1;6;N1a; -21,01736400;55,25388100
202400009056;3;6;2024;19:27;1;22;22299;1;2;1;3;Le Bois du Rocher;48,48203800; -1,96154400
202400004385;27;4;2024;19:20;1;95;95572;1;1;2;6;A15;49,03286050;2,10794605
202400043807;16;7;2024;11:30;1;75;75115;2;1;1;4;BD PERIPHERIQUE INTERIEUR;48,83511110;2,26816500
202400052550;14;2;2024;17:20;1;46;46284;1;1;1;5;2485 croix blanche;44,88489356;1,86521351
202400047148;12;6;2024;11:45;1;972;97209;2;9;1;6;FELIX EBOUE (RUE);14,60840200; -61,08758900
202400009502;16;3;2024;15:00;1;988;98818;2;3;1;3;ROUTE DE LA BAIE DES DAMES; -22,23993000;166,44752000
202400033619;18;1;2024;07:27;2;13;13106;1;1;2;3;A51-Sens Marseille vers Aix en Provence;43,40254200;5,35588500
202400040921;12;5;2024;17:46;1;47;47191;1;1;8;7;A62 PK67.000;44,45172538;0,09037090
202400026697;24;6;2024;11:15;1;76;76351;2;2;1;3;LENINGRAD (BD DE);49,49870000;0,15927000
202400005153;21;10;2024;16:10;1;77;77284;2;1;1;6;GAMBETTA (RUE);48,96261706;2,88530231
202400050040;2;12;2024;19:05;5;64;64102;2;3;2;3;LECLERC (AVENUE DE LA DIVISION);43,49079000; -1,45998000
202400049592;27;10;2024;02:20;5;33;33063;1;1;2;6;;44,88351200; -0,55675300
202400039432;22;2;2024;13:45;1;13;13103;2;1;1;3;BOULEVARD LEDRU ROLLIN;43,64608412;5,09376027
202400035702;21;2;2024;15:40;1;974;97416;1;1;7;3;TROIS MARRE (CHEMIN); -21,29820000;55,44259000
202400043601;24;2;2024;18:25;3;60;60142;1;9;2;1;La Chapelle-en-Serval;49,12182825;2,53314257
202400009827;13;9;2024;21:19;5;75;75113;2;2;1;3;RUE NEUVE TOLBIAC;48,83223200;2,37976900
202400022246;5;9;2024;14:00;1;45;45208;2;1;1;2;32 Rue Emile Decourt;47,99822900;2,74605300
202400048658;5;1;2024;07:50;5;66;66136;2;3;8;3;Quai Sadi CARNOT;42,70043000;2,89370000
202400051217;11;6;2024;09:29;1;83;83116;1;1;1;7;Dn7;43,46235800;5,82665900
202400028933;11;11;2024;07:45;2;91;91174;2;3;1;6;AV CARNOT;48,60886000;2,47949000
202400033316;18;1;2024;07:35;5;45;45169;2;1;2;2;151 Route Nationale;47,92779000;1,84135500
202400033977;26;8;2024;00:15;5;30;30011;2;1;1;7;GRAND TERME BOULEVARD DU;43,96446000;4,76493000
202400006202;15;9;2024;12:30;1;91;91689;1;1;1;2;AUTOROUTE A6;48,73001000;2,31470000
202400045751;5;7;2024;16:15;1;64;64371;2;3;1;7;Départementale 611- Rue rené Coty;43,22235500; -0,89418900
202400019560;18;4;2024;02:35;5;82;82121;2;1;1;6;chemin de saint pierre;44,04947704;1,33242273
202400029780;1;9;2024;15:25;1;75;75111;2;2;1;3;BOULEVARD DE CHARONNE;48,85128423;2,39822477
202400009723;25;4;2024;17:05;1;78;78117;1;1;1;2;RN12;48,78739755;2,14639485
202400047409;12;6;2024;19:20;1;35;35238;2;1;1;6;GAUTIER (SQUARE GERMAIN);48,10194000; -1,70616000
202400026319;27;7;2024;19:25;1;85;85096;1;2;1;3;Rue sainte-barbe;46,89930000; -1,83255000
202400051627;10;6;2024;19:25;1;60;60439;1;1;1;2;D137d;49,31003132;2,32720792
202400004041;16;9;2024;15:45;1;69;69092;1;2;1;3;Route de Tarare;45,98124000;4,69373000
202400011598;3;7;2024;09:00;1;60;60159;2;6;1;6;Rond-point Guy Deniélou;49,40154000;2,79706000
202400014859;17;3;2024;13:58;1;44;44109;2;1;1;3;85 Route de Paris;47,25393070; -1,51437160
202400012994;30;5;2024;07:14;1;59;59650;2;2;1;6;Boulevard Pierre Mauroy;50,71121950;3,20675039
202400032901;7;11;2024;08:35;1;49;49007;2;2;8;3;PORTET BOULEVARD;47,45298000; -0,56549000
202400022878;27;6;2024;17:10;1;75;75120;2;2;1;6;RUE DES COURONNES;48,86968400;2,38221000
202400015220;15;3;2024;10:10;1;39;39434;2;1;1;6;15 Rue de Verdun;46,83232900;5,70630000
202400024416;23;5;2024;19:15;1;69;69266;2;1;1;6;22 Rue Docteur Ollier;45,76700000;4,88311000
202400044379;7;12;2024;20:55;3;68;68242;1;1;1;7;D201;47,97622612;7,37375734
202400011467;27;6;2024;05:10;2;68;68349;1;3;1;1;D105;47,59645500;7,56479500
202400054320;24;3;2024;21:06;5;33;33119;2;9;1;6;;44,85613000; -0,53378000
202400035377;14;1;2024;00:42;5;84;84007;2;1;1;6;MALPEIGNE (Chemin de);43,94818000;4,83587000
202400037909;16;7;2024;17:35;1;73;73065;1;1;1;4;N201;45,58733279;5,90345326
202400008298;13;9;2024;14:30;1;77;77146;2;2;1;1;COURCERIN (BOULEVARD DE);48,82483412;2,63134696
202400010440;4;2;2024;06:30;2;971;97101;1;1;1;6;ROUTE DE BOISVINS;16,26678000; -61,47689000
202400019902;15;4;2024;06:40;2;69;69290;2;2;1;3;Route de Grenoble;45,71563000;4,96190000
202400026859;25;6;2024;19:40;1;81;81069;1;1;1;7;RD600;44,05909600;1,97057600
202400052458;2;1;2024;23:31;3;92;92050;1;1;1;6;A86;48,90737949;2,21250370
202400014296;9;9;2024;10:15;1;94;94011;2;1;1;2;Avenue du Docteur Emile Roux;48,76985000;2,47663000
202400011209;20;6;2024;18:42;1;84;84031;1;1;1;2;MIRABEAU AVENUE;44,06908000;5,04286000
202400022282;26;1;2024;10:50;1;75;75113;2;2;1;6;RUE CLISSON;48,83218200;2,36765600
202400054303;15;8;2024;12:00;1;73;73034;1;1;1;2;D925;45,69391500;6,65695000
202400048845;5;1;2024;18:40;5;92;92026;2;1;1;2;LEVALLOIS (PONT DE);48,90054991;2,27705312
202400035326;28;3;2024;18:35;2;46;46042;2;1;1;3;GAMBETTA (BOULEVARD LEON) N°PAIR;44,45131000;1,44001000
202400001656;23;3;2024;19:10;3;26;26233;1;1;1;7;Route de Vaison;44,28827300;5,10451200
202400012377;2;2;2024;20:00;3;13;13211;1;1;1;3;A50-Sens Aubagne vers Marseille;43,32373198;5,42258838
202400005224;5;6;2024;21:00;1;12;12257;1;4;1;3;loupiac;44,53408400;2,02328700
202400015869;17;4;2024;20:50;1;14;14118;2;3;8;3;50 Avenue Sainte-Thérèse;49,16702500; -0,33644300
202400042213;16;6;2024;02:40;3;25;25262;1;1;1;6;Mont de Fuans;47,12586700;6,58461600
202400008501;8;8;2024;07:10;1;93;93053;2;1;1;3;Avenue de Rosny;48,89174655;2,47099471
202400050915;12;2;2024;19:10;5;19;19031;2;1;1;3;KENNEDY (AVENUE JOHN);45,16768243;1,55178040
202400053830;8;6;2024;00:26;5;93;93072;2;1;1;7;Boulevard Maxime Gorki;48,94531800;2,38664500
202400046206;6;12;2024;15:40;1;92;92050;2;1;1;3;HANRIOT FRANCOIS RUE;48,90246354;2,22110599
202400033386;26;2;2024;08:50;1;34;34172;2;1;1;6;PENELOPE (BOULEVARD);43,60184000;3,91787000
202400030938;16;12;2024;09:49;1;94;94074;2;1;2;1;Rue Théodule Jourdain;48,76821496;2,45084703
202400037248;14;1;2024;04:31;5;75;75112;2;1;1;6;RUE DU FAUBOURG SAINT ANTOINE;48,85274700;2,37117900
202400025205;6;3;2024;17:05;1;94;94002;2;3;1;3;Quai Blanqui / Rue du Port à l'Anglais;48,80571000;2,41096000
202400023365;20;12;2024;23:15;5;13;13039;2;1;1;3;JAURES JEAN (Avenue);43,43309000;4,94782000
202400035754;15;1;2024;19:30;5;93;93050;2;1;1;1;Rue Louis Vannini;48,86596000;2,52360000
